Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037010103,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.20,9.30,18.20,,,2377,"(36.3479505187, -86.8675409005)",HLTHOUT,TEETHLOST,4752006,47037010103,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093007100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.60,3.60,12.50,,,3673,"(35.9335797202, -83.9735060606)",HLTHOUT,TEETHLOST,4740000,47093007100,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093005710,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,21,"(35.8605018903, -84.0534720592)",HLTHOUT,TEETHLOST,4740000,47093005710,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149041202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,5,"(35.7791252381, -86.3388653931)",HLTHOUT,TEETHLOST,4751560,47149041202,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157011100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,40.60,30.00,51.00,,,1892,"(35.1731522309, -89.9566873032)",HLTHOUT,TEETHLOST,4748000,47157011100,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157010300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,35.80,25.60,47.10,,,1478,"(35.2487179321, -89.9827911927)",HLTHOUT,TEETHLOST,4748000,47157010300,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021746,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,18.30,14.40,23.10,,,4588,"(35.0393420748, -89.8375054703)",HLTHOUT,TEETHLOST,4748000,47157021746,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019116,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,10.90,6.70,16.50,,,6340,"(36.0320124181, -86.7277054628)",HLTHOUT,TEETHLOST,4752006,47037019116,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019114,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.00,5.60,10.90,,,9429,"(35.9996029242, -86.6586366088)",HLTHOUT,TEETHLOST,4752006,47037019114,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015617,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.10,7.20,16.20,,,2368,"(36.1017022136, -86.6046378648)",HLTHOUT,TEETHLOST,4752006,47037015617,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157008800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,41.30,34.60,47.90,,,6854,"(35.1713217399, -89.9252083423)",HLTHOUT,TEETHLOST,4748000,47157008800,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021726,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,27.80,15.40,43.50,,,4156,"(35.0549233988, -89.8505914096)",HLTHOUT,TEETHLOST,4748000,47157021726,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093005202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.80,8.60,20.80,,,127,"(36.0243206662, -83.8422307627)",HLTHOUT,TEETHLOST,4740000,47093005202,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037012200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.80,5.50,16.10,,,2056,"(36.1701688187, -86.7363924126)",HLTHOUT,TEETHLOST,4752006,47037012200,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157005300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,34.20,23.20,45.50,,,3945,"(35.0921244788, -90.0753305935)",HLTHOUT,TEETHLOST,4748000,47157005300,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149041000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.10,7.00,16.50,,,2937,"(35.9271246078, -86.4040815635)",HLTHOUT,TEETHLOST,4751560,47149041000,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093003200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,21.50,15.80,27.60,,,3179,"(36.0049129198, -83.8618562136)",HLTHOUT,TEETHLOST,4740000,47093003200,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157001400,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,41.60,33.30,49.60,,,1648,"(35.1546953557, -89.9616023803)",HLTHOUT,TEETHLOST,4748000,47157001400,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,19.90,14.00,25.90,,,1600,"(36.1068258846, -86.7023156259)",HLTHOUT,TEETHLOST,4752006,47037015700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157007200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.10,3.90,10.40,,,2322,"(35.1220908833, -89.9534780972)",HLTHOUT,TEETHLOST,4748000,47157007200,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093005701,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,7.70,4.00,13.40,,,649,"(35.8817099819, -83.9988355883)",HLTHOUT,TEETHLOST,4740000,47093005701,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037010201,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.90,10.00,16.40,,,4041,"(36.2882514084, -86.7728204615)",HLTHOUT,TEETHLOST,4752006,47037010201,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019004,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,30.30,22.10,38.60,,,4407,"(36.069945042, -86.7140695527)",HLTHOUT,TEETHLOST,4752006,47037019004,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157003400,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.90,9.90,27.10,,,2099,"(35.1375845268, -90.0077830334)",HLTHOUT,TEETHLOST,4748000,47157003400,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157020621,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,18.50,13.80,24.10,,,5528,"(35.1952083691, -89.8854018251)",HLTHOUT,TEETHLOST,4748000,47157020621,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021111,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,19.50,13.60,26.30,,,3711,"(35.1777783462, -89.8526515433)",HLTHOUT,TEETHLOST,4748000,47157021111,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037014300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,28.40,20.40,37.20,,,1816,"(36.1612468521, -86.8156490258)",HLTHOUT,TEETHLOST,4752006,47037014300,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093002100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,29.80,23.80,36.70,,,2538,"(35.9753214744, -83.8703865503)",HLTHOUT,TEETHLOST,4740000,47093002100,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157010630,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,39.90,32.20,48.30,,,4452,"(35.0573263176, -89.914540948)",HLTHOUT,TEETHLOST,4748000,47157010630,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018203,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.50,3.40,12.00,,,1434,"(36.1106881287, -86.8763668451)",HLTHOUT,TEETHLOST,4752006,47037018203,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157009300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.20,6.20,18.60,,,4495,"(35.0982634565, -89.9091048206)",HLTHOUT,TEETHLOST,4748000,47157009300,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004606,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.70,4.10,15.60,,,51,"(35.9450096975, -84.0729070733)",HLTHOUT,TEETHLOST,4740000,47093004606,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037013602,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.50,24.70,38.40,,,2120,"(36.1714412594, -86.8285203739)",HLTHOUT,TEETHLOST,4752006,47037013602,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018401,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,10.40,6.40,15.60,,,5992,"(36.0873432616, -86.932612223)",HLTHOUT,TEETHLOST,4752006,47037018401,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157008200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,36.90,29.70,44.10,,,4840,"(35.0867857888, -89.9413473048)",HLTHOUT,TEETHLOST,4748000,47157008200,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015804,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,18.30,12.30,25.80,,,4294,"(36.1346828403, -86.7023819538)",HLTHOUT,TEETHLOST,4752006,47037015804,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093005712,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.60,4.20,20.30,,,293,"(35.8941805813, -84.0335779013)",HLTHOUT,TEETHLOST,4740000,47093005712,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093006600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,21.30,13.30,30.50,,,3101,"(35.9802015623, -83.9263388511)",HLTHOUT,TEETHLOST,4740000,47093006600,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157000900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,39.30,29.70,49.50,,,2884,"(35.1648970343, -89.9752407859)",HLTHOUT,TEETHLOST,4748000,47157000900,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157007810,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,32.80,24.10,41.70,,,2802,"(35.0920939474, -90.0048579438)",HLTHOUT,TEETHLOST,4748000,47157007810,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019108,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,24.90,18.00,32.50,,,3248,"(36.0702023848, -86.6951799025)",HLTHOUT,TEETHLOST,4752006,47037019108,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093001600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,19.20,12.10,27.70,,,2889,"(36.0057937718, -83.920062923)",HLTHOUT,TEETHLOST,4740000,47093001600,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037016800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.90,4.60,10.70,,,4194,"(36.1350470326, -86.8100174335)",HLTHOUT,TEETHLOST,4752006,47037016800,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.20,9.00,18.40,,,1984,"(36.033518318, -83.8991689634)",HLTHOUT,TEETHLOST,4740000,47093004300,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021138,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,8.40,5.50,12.90,,,2472,"(35.1418650061, -89.7600268044)",HLTHOUT,TEETHLOST,4748000,47157021138,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093003901,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,15.40,11.40,19.50,,,4173,"(35.985410708, -83.9903413593)",HLTHOUT,TEETHLOST,4740000,47093003901,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004611,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,20,"(35.9209054107, -84.1136057522)",HLTHOUT,TEETHLOST,4740000,47093004611,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157003000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,23.00,14.80,33.60,,,2938,"(35.1354661855, -89.9540526144)",HLTHOUT,TEETHLOST,4748000,47157003000,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037011500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.30,8.20,19.30,,,3724,"(36.204125401, -86.7098381564)",HLTHOUT,TEETHLOST,4752006,47037011500,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149040901,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.30,8.70,19.00,,,651,"(35.8689102488, -86.4312277002)",HLTHOUT,TEETHLOST,4751560,47149040901,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093004800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.00,10.30,23.30,,,4375,"(36.0063315379, -83.9994339148)",HLTHOUT,TEETHLOST,4740000,47093004800,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157007000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,29.50,22.40,37.30,,,3324,"(35.1116817488, -89.9561215566)",HLTHOUT,TEETHLOST,4748000,47157007000,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093000100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.10,7.10,18.90,,,1605,"(35.9649947463, -83.9204327044)",HLTHOUT,TEETHLOST,4740000,47093000100,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015626,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.50,9.70,17.90,,,5820,"(36.0722889795, -86.6476420172)",HLTHOUT,TEETHLOST,4752006,47037015626,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021333,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.60,8.40,15.10,,,3754,"(35.0744238867, -89.8350952675)",HLTHOUT,TEETHLOST,4748000,47157021333,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037017300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,24.40,18.10,31.30,,,3368,"(36.1195178608, -86.7427999612)",HLTHOUT,TEETHLOST,4752006,47037017300,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157002100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,35.50,26.00,45.30,,,1192,"(35.1599351261, -90.0445192822)",HLTHOUT,TEETHLOST,4748000,47157002100,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022121,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,15.30,10.60,21.20,,,4436,"(35.0137997714, -90.0225038221)",HLTHOUT,TEETHLOST,4748000,47157022121,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022310,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.90,22.90,41.70,,,5520,"(35.0461751924, -90.0807851271)",HLTHOUT,TEETHLOST,4748000,47157022310,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037010501,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.70,9.90,24.90,,,5029,"(36.2729362225, -86.6610202749)",HLTHOUT,TEETHLOST,4752006,47037010501,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015610,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.90,6.50,14.40,,,7820,"(36.148106453, -86.5856887267)",HLTHOUT,TEETHLOST,4752006,47037015610,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.00,9.70,17.00,,,5916,"(36.15764352, -86.7816792716)",HLTHOUT,TEETHLOST,4752006,47037019500,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021200,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,25.00,16.80,33.70,,,4526,"(35.1569431695, -89.8670777912)",HLTHOUT,TEETHLOST,4748000,47157021200,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157006300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.70,10.20,17.40,,,2405,"(35.1204593496, -89.9976472225)",HLTHOUT,TEETHLOST,4748000,47157006300,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157008600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.50,6.30,13.70,,,5886,"(35.140020949, -89.91323747)",HLTHOUT,TEETHLOST,4748000,47157008600,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157002800,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,32.40,23.50,41.00,,,3762,"(35.1441769469, -89.9577818943)",HLTHOUT,TEETHLOST,4748000,47157002800,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149041401,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,14.80,9.60,21.40,,,4453,"(35.8786241431, -86.3691362658)",HLTHOUT,TEETHLOST,4751560,47149041401,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037013202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.80,10.90,23.20,,,3287,"(36.1582500552, -86.8715276437)",HLTHOUT,TEETHLOST,4752006,47037013202,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093003902,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,20.20,13.80,28.10,,,3019,"(35.9985898898, -83.9728153766)",HLTHOUT,TEETHLOST,4740000,47093003902,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157010820,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,19.30,14.00,25.30,,,4146,"(35.0556215414, -89.8758534856)",HLTHOUT,TEETHLOST,4748000,47157010820,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157020523,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,33.70,26.70,40.80,,,3547,"(35.2457593667, -89.9346120777)",HLTHOUT,TEETHLOST,4748000,47157020523,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157011300,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.30,20.50,42.70,,,1850,"(35.1523622551, -90.0417378425)",HLTHOUT,TEETHLOST,4748000,47157011300,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037015100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,13.90,7.80,21.20,,,4026,"(36.1562850243, -86.6793913918)",HLTHOUT,TEETHLOST,4752006,47037015100,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157011700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,33.20,25.30,41.80,,,1693,"(35.1167685536, -90.0649034322)",HLTHOUT,TEETHLOST,4748000,47157011700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157021125,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.50,8.30,19.40,,,2687,"(35.1472826245, -89.8033269549)",HLTHOUT,TEETHLOST,4748000,47157021125,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093002700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,23.60,16.50,31.10,,,2496,"(35.9673666664, -83.9661962427)",HLTHOUT,TEETHLOST,4740000,47093002700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157009700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,24.50,19.10,30.50,,,2908,"(35.0821732775, -89.9098824275)",HLTHOUT,TEETHLOST,4748000,47157009700,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,25.00,18.40,32.30,,,4641,"(35.06122972, -90.0294839675)",HLTHOUT,TEETHLOST,4748000,47157022500,Teeth Loss
2016,TN,Tennessee,Murfreesboro,City,BRFSS,Health Outcomes,4751560,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.40,14.10,16.90,,,108755,"(35.850778195, -86.408628238)",HLTHOUT,TEETHLOST,4751560,,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037017701,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.30,3.60,12.70,,,636,"(36.0971117892, -86.7878147099)",HLTHOUT,TEETHLOST,4752006,47037017701,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157010210,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,28.90,21.90,36.20,,,5706,"(35.2257022414, -89.9778893991)",HLTHOUT,TEETHLOST,4748000,47157010210,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157004600,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,34.40,25.80,43.00,,,1498,"(35.1286241883, -90.0280485172)",HLTHOUT,TEETHLOST,4748000,47157004600,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157007500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,34.70,25.60,44.00,,,1581,"(35.0927786924, -90.0318124084)",HLTHOUT,TEETHLOST,4748000,47157007500,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093005501,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,41,"(35.940130982, -83.8485531438)",HLTHOUT,TEETHLOST,4740000,47093005501,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037018801,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,7.50,4.80,11.20,,,5462,"(36.0609917887, -86.7571314086)",HLTHOUT,TEETHLOST,4752006,47037018801,Teeth Loss
2016,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Health Outcomes,4751560-47149041900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,30.80,23.40,38.40,,,4024,"(35.8365459689, -86.3781831345)",HLTHOUT,TEETHLOST,4751560,47149041900,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037019110,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,21.70,15.00,28.50,,,3749,"(36.0517956287, -86.7048611505)",HLTHOUT,TEETHLOST,4752006,47037019110,Teeth Loss
2016,TN,Tennessee,Memphis,Census Tract,BRFSS,Health Outcomes,4748000-47157022022,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,35.00,26.80,44.40,,,3377,"(35.0499027631, -90.0005482452)",HLTHOUT,TEETHLOST,4748000,47157022022,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037011100,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,14.50,8.10,22.30,,,3921,"(36.2246054475, -86.7196053106)",HLTHOUT,TEETHLOST,4752006,47037011100,Teeth Loss
2016,TN,Tennessee,Nashville,City,BRFSS,Health Outcomes,4752006,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,15.90,15.30,16.50,,,601222,"(36.1712229904, -86.7845944773)",HLTHOUT,TEETHLOST,4752006,,Teeth Loss
2016,TN,Tennessee,Nashville,Census Tract,BRFSS,Health Outcomes,4752006-47037011900,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,23.10,15.80,31.70,,,2429,"(36.1790862802, -86.7590618024)",HLTHOUT,TEETHLOST,4752006,47037011900,Teeth Loss
2016,TN,Tennessee,Knoxville,Census Tract,BRFSS,Health Outcomes,4740000-47093005201,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,42,"(36.0507572844, -83.8743313603)",HLTHOUT,TEETHLOST,4740000,47093005201,Teeth Loss
